time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
635,761,23.38888,0.01825323,-0.0001558269,-0.0001657083,-2.64481591691064,23.3876003480483,0.0184301046571953,-4.91524885648584e-05,-0.0029827494,0.000176675250851972,0.000106674411435142,15.7388800928787,0.0194453057801757,-0.0001558269,-0.000165694251569473,18.5940635781217,0.0162518372294691,0.000589615642336117,-0.00298249652825052,-0.00274855412229856,0.000745442542336117
636,763,23.46161,0.01824146,-0.0001679256,-0.0001665519,-2.64511281176393,23.4724535538006,0.0184157511953148,-6.26546424755264e-05,-0.0029979342,0.000176112103126874,0.000105270957524474,15.8116101078612,0.0195260908339625,-0.0001679256,-0.000166538353529067,18.6789173063744,0.016276416161645,0.000583737241434115,-0.00299769036352321,-0.00276818034706696,0.000751662841434115
637,766,23.57071,0.01822214,-0.0001861886,-0.0001678172,-2.67460993848375,23.5574161191674,0.0184001789088602,-7.62637275866773e-05,-0.0030207096,0.000175563736727762,0.000109924872413323,15.9207101325982,0.0196464827817706,-0.0001861886,-0.000167803131638077,18.7638804135316,0.0163002227614543,0.000577773434754067,-0.00302045636948538,-0.00281689407120513,0.000763962034754067
638,768,23.64344,0.01820815,-0.0001984406,-0.0001686608,-2.67474150625811,23.642487957073,0.0183833753676469,-8.99804620208943e-05,-0.0030358944,0.000175036440228411,0.000108460137979106,15.9934401506234,0.0197262205800367,-0.0001984406,-0.000168693616136718,18.8489528105143,0.0163232471440809,0.000571723859247927,-0.00303648509046092,-0.0028363237271362,0.000770164459247927
639,770,23.71618,0.01819327,-0.0002107539,-0.0001695044,-2.67460283747841,23.7276689792442,0.0183653305765127,-0.000103804931438745,-0.0030510792,0.00017448191985629,0.000106948968561255,16.0661801698958,0.0198055373230646,-0.0002107539,-0.00016948858583526,18.9341344061529,0.0163454784592157,0.000565588108042729,-0.00305079454503468,-0.00285562625116765,0.000776342008042729
640,773,23.82528,0.01816927,-0.0002293391,-0.0001707698,-2.70405286277975,23.8129590965797,0.0183460316846609,-0.000117738372324123,-0.0030738564,0.000173936015135583,0.000111600727675877,16.1752802011813,0.0199237140996204,-0.0002293391,-0.000170756113318242,19.0194251078322,0.0163669059507969,0.000559365820361156,-0.00307361003972836,-0.0029045344278428,0.000788704920361156
641,775,23.89801,0.01815213,-0.0002418058,-0.0001716134,-2.70375706036254,23.8983582197246,0.0183254678559699,-0.000131781287380713,-0.0030890412,0.00017342205245064,0.000110024512619287,16.2480102236479,0.0200019443519735,-0.0002418058,-0.000171644659575518,19.1048248224023,0.016387518110202,0.000553056584451394,-0.00308960387235932,-0.00292363180333201,0.000794862384451394
642,777,23.97075,0.01813409,-0.0002543339,-0.000172457,-2.70317647854173,23.9838662596219,0.018303630165463,-0.000145933577521994,-0.003104226,0.00017287606940667,0.000108400322478006,16.3207502474229,0.020079744314024,-0.0002543339,-0.000172441567279533,19.1903334570975,0.0164073030667628,0.000546659945902595,-0.0031039482110316,-0.00294260884726117,0.000800993845902595
643,780,24.07985,0.01810531,-0.0002732412,-0.0001737223,-2.7326464106336,24.069483128038,0.018280506189299,-0.000160196278183983,-0.0031270014,0.000172363526259007,0.000113044921816017,16.4298502855774,0.0201956051539895,-0.0002732412,-0.000173709094575508,19.2759509203823,0.0164262497846505,0.000540175501727341,-0.00312676370235915,-0.00299168328552963,0.000813416701727341
644,782,24.15258,0.01808498,-0.0002859227,-0.0001745659,-2.73190055258913,24.1552087379389,0.0182560848372195,-0.000174569674365795,-0.0031421862,0.00017185644606431,0.000111353025634205,16.5025803127006,0.0202722886251973,-0.0002859227,-0.000174598452867688,19.3616771225538,0.0164443472257374,0.00053360280731162,-0.00314277215161838,-0.00301046057469316,0.00081952550731162
645,784,24.22532,0.01806372,-0.0002986656,-0.0001754095,-2.73090987104365,24.2410430035254,0.0182303564988356,-0.000189053401911295,-0.003157371,0.000171332411615461,0.000109612198088705,16.5753203411944,0.0203485118060323,-0.0002986656,-0.000175394548305401,19.4475119759048,0.0164615845863929,0.00052694138437768,-0.00315710186949722,-0.00302910222113769,0.00082560698437768
646,787,24.33442,0.01803009,-0.0003178949,-0.0001766749,-2.76040114713128,24.3269858400417,0.0182033075224484,-0.00020364830694553,-0.0031801482,0.000170854232199229,0.00011424659305447,16.6844203865437,0.0204619859440399,-0.0003178949,-0.000176659325877229,19.533455394525,0.0164779523221371,0.000520190821862628,-0.00317986786579012,-0.00307833973689094,0.000838085721862628
