time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
11,1,-4.25,0,0,0,-0.0678186280900694,-4.24965136223228,4.20152892310874e-05,-5.4822803554715e-06,-5.62772659102725e-05,4.20152892310874e-05,-5.4822803554715e-06,-11.9,0,0,0,-9.04175073581456,1.55139001818983e-05,1.65682927373708e-06,1.10943104632759e-05,1.55139001818983e-05,1.65682927373708e-06
12,1,-4.25,0,0,0,-0.0745097885135559,-4.24951012615712,4.61712373953679e-05,-6.06646018116777e-06,-6.05476582365676e-05,4.61712373953679e-05,-6.06646018116777e-06,-11.9,0,0,0,-9.04168299636865,1.82789743400131e-05,1.79693719201042e-06,1.71861434327264e-05,1.82789743400131e-05,1.79693719201042e-06
13,1,-4.25,0,0,0,-0.0823766425703417,-4.24934264332292,5.10146289497851e-05,-6.70003453513774e-06,-6.5896118453576e-05,5.10146289497851e-05,-6.70003453513774e-06,-11.9,0,0,0,-9.04159925063764,2.15484107860885e-05,2.0049656344794e-06,2.43499348429874e-05,2.15484107860885e-05,2.0049656344794e-06
14,1,-4.25,0,0,0,-0.0917211798473185,-4.24915432136608,5.67147626204353e-05,-7.39191626582724e-06,-7.22605572665729e-05,5.67147626204353e-05,-7.39191626582724e-06,-11.9,0,0,0,-9.04149858765543,2.52487237283523e-05,2.28453960101188e-06,3.13721463297042e-05,2.52487237283523e-05,2.28453960101188e-06
15,1,-4.25,0,0,0,-0.102769802481723,-4.24894301690486,6.33965534086063e-05,-8.15631291343713e-06,-8.0308044890879e-05,6.33965534086063e-05,-8.15631291343713e-06,-11.9,0,0,0,-9.04137347771938,2.93030970186321e-05,2.63270942300233e-06,3.80365432536601e-05,2.93030970186321e-05,2.63270942300233e-06
16,1,-4.25,0,0,0,-0.115739824349216,-4.24870311156616,7.11851973669781e-05,-9.00598118745767e-06,-8.89771709983357e-05,7.11851973669781e-05,-9.00598118745767e-06,-11.9,0,0,0,-9.04121330712912,3.36418526398732e-05,3.04411352969152e-06,4.38922227565349e-05,3.36418526398732e-05,3.04411352969152e-06
17,1,-4.25,0,0,0,-0.13062628648305,-4.24843549212201,8.00823528820609e-05,-9.94211842968768e-06,-9.76425637084271e-05,8.00823528820609e-05,-9.94211842968768e-06,-11.9,0,0,0,-9.04101416219238,3.81711495010929e-05,3.50680190303684e-06,4.82494657880854e-05,3.81711495010929e-05,3.50680190303684e-06
18,1,-4.25,0,0,0,-0.147245807127308,-4.24814091061923,8.99828576618762e-05,-1.09686434375015e-05,-0.00010719524545906,8.99828576618762e-05,-1.09686434375015e-05,-11.9,0,0,0,-9.04077364232326,4.28188308038378e-05,4.00520445549162e-06,5.11668000816246e-05,4.28188308038378e-05,4.00520445549162e-06
19,1,-4.25,0,0,0,-0.165519048513987,-4.24781413644335,0.000100842716773603,-1.20957667618938e-05,-0.000117609241883641,0.000100842716773603,-1.20957667618938e-05,-11.9,0,0,0,-9.04048569438503,4.75841602042557e-05,4.52752172849366e-06,5.31587274649381e-05,4.75841602042557e-05,4.52752172849366e-06
20,1,-4.25,0,0,0,-0.185416801502838,-4.24745300477897,0.000112654980320247,-1.33266039083268e-05,-0.000127951117036061,0.000112654980320247,-1.33266039083268e-05,-11.9,0,0,0,-9.04014833435241,5.25077025857184e-05,5.06594880318155e-06,5.45019987124003e-05,5.25077025857184e-05,5.06594880318155e-06
21,1,-4.25,0,0,0,-0.206769865874371,-4.24705753590179,0.000125313717899934,-1.46603894379689e-05,-0.000138280447041197,0.000125313717899934,-1.46603894379689e-05,-11.9,0,0,0,-9.03976238966182,5.76328038143917e-05,5.61538795914861e-06,5.54565624791926e-05,5.76328038143917e-05,5.61538795914861e-06
22,1,-4.25,0,0,0,-0.229300361532418,-4.24661914483217,0.000138629930402238,-1.60896302630173e-05,-0.00014654383511464,0.000138629930402238,-1.60896302630173e-05,-11.9,0,0,0,-9.0393218737376,6.29966477683735e-05,6.17082610312977e-06,5.56050428311357e-05,6.29966477683735e-05,6.17082610312977e-06
23,1,-4.25,0,0,0,-0.252576261504705,-4.24612972187516,0.000152352050920941,-1.75799821186174e-05,-0.00015077698366765,0.000152352050920941,-1.75799821186174e-05,-11.9,0,0,0,-9.0388225409808,6.85912575913937e-05,6.72125896968039e-06,5.46013595195978e-05,6.85912575913937e-05,6.72125896968039e-06
24,1,-4.25,0,0,0,-0.276250869646517,-4.24558830185057,0.000166276875334494,-1.91019497625121e-05,-0.000153508115583098,0.000166276875334494,-1.91019497625121e-05,-11.9,0,0,0,-9.03826746632191,7.4438047718788e-05,7.26076680635248e-06,5.37236043649351e-05,7.4438047718788e-05,7.26076680635248e-06
25,1,-4.25,0,0,0,-0.300269327642656,-4.24498680820145,0.000180342861241955,-2.06550391499641e-05,-0.000157081335477484,0.000180342861241955,-2.06550391499641e-05,-11.9,0,0,0,-9.03765307847401,8.06312005077435e-05,7.79874668068551e-06,5.4424897680813e-05,8.06312005077435e-05,7.79874668068551e-06
26,1,-4.25,0,0,0,-0.32473301400244,-4.24431375794947,0.000194612753162899,-2.22417084843022e-05,-0.000159758628322573,0.000194612753162899,-2.22417084843022e-05,-11.9,0,0,0,-9.03697210697627,8.72598244159043e-05,8.35103505385946e-06,5.63760782932512e-05,8.72598244159043e-05,8.35103505385946e-06
27,1,-4.25,0,0,0,-0.349658268451054,-4.24356467720939,0.000209088205864961,-2.38479990629282e-05,-0.000160922398216073,0.000209088205864961,-2.38479990629282e-05,-11.9,0,0,0,-9.03622326073349,9.43270266894713e-05,8.92495278817437e-06,5.85980925052307e-05,9.43270266894713e-05,8.92495278817437e-06
28,1,-4.25,0,0,0,-0.375010449383674,-4.24273128258853,0.000223711499624402,-2.54630524475738e-05,-0.000161101928907125,0.000223711499624402,-2.54630524475738e-05,-11.9,0,0,0,-9.03540142809653,0.00010178996376568,9.52135347810762e-06,6.07972476191133e-05,0.00010178996376568,9.52135347810762e-06
29,1,-4.25,0,0,0,-0.400656104967443,-4.24180608927185,0.000238418204064145,-2.70717136598775e-05,-0.00015877890079267,0.000238418204064145,-2.70717136598775e-05,-11.9,0,0,0,-9.03450141064056,0.000109551083730909,1.01388602567881e-05,6.26609699849e-05,0.000109551083730909,1.01388602567881e-05
30,2,-4.23181653,1.046742e-07,1.150788e-05,0.0006328757,-0.345593026796574,-4.24078705199166,0.000253056615612946,-2.86444552153514e-05,-0.000153668729958011,0.000253055173086812,-4.01523352153514e-05,-11.8818165294934,-8.79306077980569e-05,1.150788e-05,0.000632875903213695,-9.03352176433273,0.000117430995429864,1.07726916411562e-05,6.40357875035945e-05,0.000172583768852949,-7.35188358843799e-07
31,2,-4.23181653,1.046742e-07,1.150788e-05,0.0006328757,-0.3710843907561,-4.23966658349395,0.000267491344568941,-3.01680079431611e-05,-0.000148535311173907,0.000267477007824835,-4.16758879431611e-05,-11.8818165294934,-8.79306077980569e-05,1.150788e-05,0.000632875903213695,-9.03245489543934,0.000125271099552352,1.14206232645186e-05,6.54051791330467e-05,0.000180411595575717,-8.72567354813674e-08
