time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
587,653,19.46125,0.01770262,0.0004063833,-0.0001201547,-2.19772618688006,19.4449547088901,0.0183394221089697,0.000520864527543745,-0.00088851062839597,0.000643424190380047,0.000114481227543745,11.8112506316887,0.0145937878405693,0.0004063833,-0.000120145714483366,14.6513950697331,0.0146154292133448,0.000808795041573667,-0.000211224133205576,-0.00113254586645203,0.000402411741573667
588,655,19.53398,0.01773186,0.000397598,-0.0001209982,-2.20358701440492,19.5244572308331,0.0183735652644003,0.000511935612951756,-0.000897293621133974,0.000645491447554044,0.000114337612951756,11.8839806046719,0.0146902353801388,0.000397598,-0.000120987067593163,14.7308979672633,0.0146694213122659,0.000806649007205009,-0.000217982992357464,-0.001152742685936,0.000409051007205009
589,657,19.60671,0.01776046,0.0003887513,-0.0001218418,-2.20934970804726,19.6040732282963,0.0184069960830929,0.000502918786424684,-0.000906120597528218,0.000647561082640017,0.000114167486424684,11.956710578063,0.0147865126299076,0.0003887513,-0.000121864677149009,14.8105143441757,0.0147230544908088,0.000804435188805811,-0.000224779789384116,-0.00117287803038089,0.000415683888805811
590,659,19.67945,0.01778841,0.0003798432,-0.0001226854,-2.21501653598113,19.6838026155233,0.0184397036816473,0.000493813174906986,-0.000915042618607551,0.000649640323293714,0.000113969974906986,12.0294505518743,0.0148826095898752,0.0003798432,-0.000122675272879357,14.8902441191969,0.0147763234661898,0.000802153236762014,-0.000231610221675647,-0.00119293907303858,0.000422310036762014
591,661,19.75218,0.01781571,0.0003708738,-0.000123529,-2.22056439803729,19.7636453085721,0.0184716771414265,0.000484618089783614,-0.000924008299296961,0.000651714913852452,0.000113744289783614,12.1021805261187,0.0149785254950412,0.0003708738,-0.000123553346730824,14.9700872125942,0.0148292223873947,0.000799802804996879,-0.000238475950903778,-0.00121293452385364,0.000428929004996879
592,664,19.86128,0.01785544,0.0003573047,-0.0001247944,-2.24279694632386,19.8436012243434,0.0185029068694667,0.000475333328750852,-0.0009329717767917,0.000653783537634685,0.000118028628750852,12.2112804883249,0.0151220591031603,0.0003573047,-0.000124818473771802,15.050043544811,0.014881744446081,0.000797383525921255,-0.000245379733444117,-0.00125461800242589,0.000440078825921255
593,666,19.93402,0.01788109,0.0003481819,-0.000125638,-2.24833991813565,19.9236702795662,0.018533385027659,0.000465959098957684,-0.000941897923859072,0.000655898573372287,0.000117777198957684,12.2840204637072,0.0152174985188181,0.0003481819,-0.00012562825734618,15.1301130351075,0.0149338817226684,0.000794895001035659,-0.000252324849885445,-0.00127457467802191,0.000446713101035659
594,668,20.00675,0.01790608,0.0003389977,-0.0001264815,-2.25376267866384,20.0038523899222,0.0185631047130451,0.000456495610269846,-0.00095085103140665,0.000658006958425719,0.000117497910269846,12.3567504395669,0.0153127476446707,0.0003389977,-0.000126472359973258,15.2102956004369,0.0149856255105529,0.000792336816584631,-0.00025930941039512,-0.00129446734317472,0.000453339116584631
595,670,20.07948,0.01793041,0.0003297522,-0.0001273251,-2.25905141191945,20.0841474695076,0.0185920567604176,0.000446942139234887,-0.000959885845679884,0.00066010761613437,0.000117189939234887,12.4294804159172,0.0154078057157165,0.0003297522,-0.000127348727845174,15.2905911547999,0.015036967118582,0.000789708598776007,-0.000266331081002279,-0.00131429612046483,0.000459956398776006
596,672,20.15222,0.01795405,0.0003204453,-0.0001281687,-2.26427174761655,20.1645554307206,0.0186202319862019,0.000437298118599343,-0.000968953896382783,0.000662229121268137,0.000116852818599343,12.5022203927708,0.0155026434969539,0.0003204453,-0.000128160565223025,15.3709996092223,0.0150878975264723,0.000787009963889286,-0.000273392424458233,-0.00133403275010414,0.000466564663889286
